,SHEET,CHAIN,CO_OWNED,STATE,SOUTHJ,CENTRALJ,NORTHJ,PA1,PA2,SHORE,NCALLS,EMPFT,EMPPT,NMGRS,WAGE_ST,INCTIME,FIRSTINC,BONUS,PCTAFF,MEALS,OPEN,HRSOPEN,PSODA,PFRY,PENTREE,NREGS,NREGS11,TYPE2,STATUS2,DATE2,NCALLS2,EMPFT2,EMPPT2,NMGRS2,WAGE_ST2,INCTIME2,FIRSTIN2,SPECIAL2,MEALS2,OPEN2R,HRSOPEN2,PSODA2,PFRY2,PENTREE2,NREGS2,NREGS112,EMPTOT,EMPTOT2,DEMP,PCHEMPC,DWAGE,PCHWAGE,GAP,NJ,BK,KFC,ROYS,WENDYS,PMEAL,PMEAL2,DPMEAL,CLOSED,FRACFT,FRACFT2,ATMIN,NEWMIN,ICODE
316,260,1,1,1,1,0,0,0,0,0,2,10.0,20.0,4.0,4.25,4.0,0.17,1,100.0,2,7.0,16.0,1.06,0.93,0.88,4.0,2.0,1,1,110992,,4.0,26.0,5.0,5.05,8.0,0.28,0.0,2.0,7.0,16.0,1.09,0.94,0.93,3.0,3.0,24.0,22.0,-2.0,-0.08695652173913043,0.7999999999999998,0.18823529411764703,0.18823529411764703,1,1,0,0,0,2.87,2.9600000000000004,0.0900000000000003,0,0.4166666666666667,0.18181818181818182,1,1,"NJ STORE, LOW-WAGE"
317,262,1,0,1,1,0,0,0,0,0,0,7.0,13.0,3.0,4.25,13.0,0.25,0,78.0,2,6.5,16.5,1.06,0.95,1.06,4.0,4.0,1,1,110992,,0.0,22.5,3.0,5.05,,0.25,0.0,2.0,6.5,17.5,1.08,1.02,0.87,3.0,3.0,16.5,14.25,-2.25,-0.14634146341463414,0.7999999999999998,0.18823529411764703,0.18823529411764703,1,1,0,0,0,3.07,2.97,-0.09999999999999964,0,0.42424242424242425,0.0,1,1,"NJ STORE, LOW-WAGE"
318,264,1,0,1,1,0,0,0,0,0,5,0.0,10.0,2.0,4.25,13.0,0.25,1,60.0,3,7.0,15.0,1.02,0.88,0.91,2.0,2.0,2,1,121492,2.0,0.0,23.0,5.0,5.05,14.0,,0.0,2.0,7.0,16.0,1.05,1.11,0.94,3.0,3.0,7.0,16.5,9.5,0.8085106382978723,0.7999999999999998,0.18823529411764703,0.18823529411764703,1,1,0,0,0,2.81,3.1,0.29000000000000004,0,0.0,0.0,1,1,"NJ STORE, LOW-WAGE"
319,265,1,0,1,1,0,0,0,0,0,3,0.0,20.0,1.0,4.25,26.0,0.15,0,100.0,2,7.0,16.0,1.02,0.88,0.94,3.0,3.0,2,3,121492,1.0,0.0,0.0,0.0,,,,,,,,,,,,,11.0,0.0,-11.0,-1.0,,,0.18823529411764703,1,1,0,0,0,2.84,,,1,0.0,,1,0,"NJ STORE, LOW-WAGE"
320,267,1,0,1,1,0,0,0,0,0,0,6.5,20.0,3.0,4.25,26.0,0.22,0,80.0,2,7.0,16.0,0.9,0.8,0.8,3.0,2.0,1,1,110992,,30.0,25.0,5.0,5.05,26.0,0.2,0.0,3.0,7.0,16.0,1.05,0.88,0.91,3.0,2.0,19.5,47.5,28.0,0.835820895522388,0.7999999999999998,0.18823529411764703,0.18823529411764703,1,1,0,0,0,2.5,2.8400000000000003,0.3400000000000003,0,0.3333333333333333,0.631578947368421,1,1,"NJ STORE, LOW-WAGE"
321,269,2,1,1,1,0,0,0,0,0,0,2.0,10.0,3.0,4.45,13.0,0.12,0,33.0,2,11.0,10.0,0.95,0.69,1.5,4.0,3.0,1,1,111892,3.0,10.0,3.0,4.0,5.05,26.0,0.17,0.0,2.0,11.0,11.0,0.94,0.73,2.32,4.0,3.0,10.0,15.5,5.5,0.43137254901960786,0.5999999999999996,0.13483146067415722,0.13483146067415722,1,0,1,0,0,3.1399999999999997,3.9899999999999998,0.8500000000000001,0,0.2,0.6451612903225806,0,1,"NJ STORE, MED-WAGE"
322,273,2,1,1,1,0,0,0,0,0,0,2.0,14.0,4.0,4.62,13.0,0.2,0,95.0,1,11.0,10.0,0.95,0.74,2.34,4.0,3.0,1,1,111792,2.0,2.0,11.0,3.0,5.05,6.0,0.18,0.0,1.0,11.0,10.0,0.95,0.74,2.32,4.0,3.0,13.0,10.5,-2.5,-0.2127659574468085,0.4299999999999997,0.09307359307359302,0.09307359307359302,1,0,1,0,0,4.029999999999999,4.01,-0.019999999999999574,0,0.15384615384615385,0.19047619047619047,0,1,"NJ STORE, MED-WAGE"
323,275,2,1,1,1,0,0,0,0,0,0,4.0,4.0,4.0,4.25,9.0,0.25,0,38.0,2,11.0,11.0,0.95,0.79,2.34,4.0,3.0,1,1,111492,2.0,1.0,8.0,2.0,5.05,13.0,0.39,0.0,1.0,11.0,10.5,0.94,0.73,2.32,4.0,2.0,10.0,7.0,-3.0,-0.35294117647058826,0.7999999999999998,0.18823529411764703,0.18823529411764703,1,0,1,0,0,4.08,3.9899999999999998,-0.0900000000000003,0,0.4,0.14285714285714285,1,1,"NJ STORE, LOW-WAGE"
324,277,2,1,1,1,0,0,0,0,0,0,2.0,15.0,3.0,4.25,9.0,0.25,0,10.0,3,11.0,10.0,0.95,0.85,2.34,3.0,3.0,1,1,111492,1.0,1.0,14.0,3.0,5.05,,,0.0,1.0,11.0,10.0,0.94,0.73,2.32,3.0,3.0,12.5,11.0,-1.5,-0.1276595744680851,0.7999999999999998,0.18823529411764703,0.18823529411764703,1,0,1,0,0,4.14,3.9899999999999998,-0.1499999999999999,0,0.16,0.09090909090909091,1,1,"NJ STORE, LOW-WAGE"
325,278,2,1,1,1,0,0,0,0,0,0,3.0,4.0,3.0,4.25,3.0,0.25,0,43.0,2,11.0,10.0,0.95,0.74,2.19,4.0,3.0,1,1,111392,,0.0,9.0,4.0,5.05,,,0.0,1.0,11.0,11.0,0.95,0.73,2.32,5.0,3.0,8.0,8.5,0.5,0.06060606060606061,0.7999999999999998,0.18823529411764703,0.18823529411764703,1,0,1,0,0,3.88,4.0,0.1200000000000001,0,0.375,0.0,1,1,"NJ STORE, LOW-WAGE"
326,282,3,1,1,1,0,0,0,0,0,2,2.0,14.0,3.0,4.25,13.0,0.13,0,25.0,2,6.0,16.0,1.06,0.91,0.79,4.0,3.0,2,3,121492,1.0,0.0,0.0,0.0,,,,,,,,,,,,,12.0,0.0,-12.0,-1.0,,,0.18823529411764703,1,0,0,1,0,2.7600000000000002,,,1,0.16666666666666666,,1,0,"NJ STORE, LOW-WAGE"
327,284,3,1,1,1,0,0,0,0,0,1,5.0,23.0,4.0,4.5,13.0,0.25,1,88.0,2,6.0,16.0,1.02,0.91,0.91,5.0,4.0,1,1,111692,1.0,6.0,12.0,3.0,5.05,26.0,0.28,0.0,2.0,6.0,16.0,1.01,1.01,0.94,4.0,3.0,20.5,15.0,-5.5,-0.30985915492957744,0.5499999999999998,0.12222222222222218,0.12222222222222218,1,0,0,1,0,2.8400000000000003,2.96,0.11999999999999966,0,0.24390243902439024,0.4,0,1,"NJ STORE, MED-WAGE"
328,285,3,1,1,1,0,0,0,0,0,1,3.0,25.0,3.0,4.75,4.0,0.25,0,70.0,2,6.0,16.0,1.02,0.91,0.8,4.0,2.0,1,1,111292,,3.0,15.0,3.0,5.05,52.0,0.13,0.0,2.0,6.0,16.0,1.01,1.01,1.01,4.0,2.0,18.5,13.5,-5.0,-0.3125,0.2999999999999998,0.06315789473684207,0.06315789473684207,1,0,0,1,0,2.7300000000000004,3.0300000000000002,0.2999999999999998,0,0.16216216216216217,0.2222222222222222,0,1,"NJ STORE, MED-WAGE"
329,286,3,1,1,1,0,0,0,0,0,4,1.0,15.0,3.0,4.75,13.0,0.25,0,66.0,2,10.0,11.5,1.12,,0.95,2.0,1.0,1,1,111692,1.0,2.0,15.0,3.0,5.05,26.0,0.18,0.0,2.0,10.0,11.5,1.02,1.01,0.94,2.0,1.0,11.5,12.5,1.0,0.08333333333333333,0.2999999999999998,0.06315789473684207,0.06315789473684207,1,0,0,1,0,,2.97,,0,0.08695652173913043,0.16,0,1,"NJ STORE, MED-WAGE"
330,287,3,1,1,1,0,0,0,0,0,2,3.0,18.0,3.0,4.5,13.0,0.17,0,70.0,2,6.0,16.0,1.06,0.91,0.95,5.0,3.0,1,1,111292,,2.0,15.0,3.0,5.05,4.0,0.15,0.0,2.0,6.0,16.0,1.01,1.01,0.94,5.0,3.0,15.0,12.5,-2.5,-0.18181818181818182,0.5499999999999998,0.12222222222222218,0.12222222222222218,1,0,0,1,0,2.92,2.96,0.040000000000000036,0,0.2,0.16,0,1,"NJ STORE, MED-WAGE"
331,288,3,1,1,1,0,0,0,0,0,3,0.0,20.0,3.0,4.75,,0.25,0,15.0,2,6.0,16.0,1.02,0.95,0.95,6.0,4.0,1,1,111292,,5.0,9.0,3.0,5.05,19.0,0.15,0.0,2.0,6.0,16.0,1.01,1.01,0.89,5.0,2.0,13.0,12.5,-0.5,-0.0392156862745098,0.2999999999999998,0.06315789473684207,0.06315789473684207,1,0,0,1,0,2.92,2.91,-0.009999999999999787,0,0.0,0.4,0,1,"NJ STORE, MED-WAGE"
332,289,3,1,1,1,0,0,0,0,0,2,2.0,12.0,2.0,4.25,13.0,0.2,0,50.0,2,6.0,16.0,1.02,0.95,0.95,5.0,3.0,1,1,111292,,3.0,10.0,2.0,5.05,26.0,0.25,0.0,2.0,7.0,15.0,1.01,1.01,2.0,6.0,3.0,10.0,10.0,0.0,0.0,0.7999999999999998,0.18823529411764703,0.18823529411764703,1,0,0,1,0,2.92,4.02,1.0999999999999996,0,0.2,0.3,1,1,"NJ STORE, LOW-WAGE"
333,290,4,0,1,1,0,0,0,0,0,1,8.0,12.0,3.0,4.75,26.0,0.1,0,35.0,3,10.5,12.5,0.95,0.89,0.95,2.0,2.0,1,1,111392,1.0,0.0,23.0,2.0,5.05,,,0.0,1.0,10.5,11.5,1.0,0.85,0.94,2.0,2.0,17.0,13.5,-3.5,-0.22950819672131148,0.2999999999999998,0.06315789473684207,0.06315789473684207,1,0,0,0,1,2.79,2.79,0.0,0,0.47058823529411764,0.0,0,1,"NJ STORE, MED-WAGE"
334,291,4,0,1,1,0,0,0,0,0,0,4.0,20.0,3.0,4.55,16.0,0.12,0,25.0,1,10.5,11.5,0.95,0.86,0.95,2.0,2.0,1,1,111392,,5.0,16.0,3.0,5.1,17.0,0.1,1.0,2.0,10.5,11.5,1.0,0.85,0.94,2.0,2.0,17.0,16.0,-1.0,-0.06060606060606061,0.5499999999999998,0.12087912087912084,0.10989010989010989,1,0,0,0,1,2.76,2.79,0.03000000000000025,0,0.23529411764705882,0.3125,0,0,"NJ STORE, MED-WAGE"
335,292,4,0,1,1,0,0,0,0,1,2,10.0,15.0,3.0,4.8,26.0,0.12,0,2.0,1,7.0,16.0,0.95,0.92,0.95,2.0,1.0,1,1,111392,,15.0,11.0,3.0,5.05,52.0,0.25,1.0,1.0,7.0,16.0,1.0,0.84,2.69,2.0,2.0,20.5,23.5,3.0,0.13636363636363635,0.25,0.052083333333333336,0.052083333333333336,1,0,0,0,1,2.8200000000000003,4.529999999999999,1.709999999999999,0,0.4878048780487805,0.6382978723404256,0,1,"NJ STORE, MED-WAGE"
336,295,1,0,1,0,0,1,0,0,0,3,8.0,9.0,3.0,4.75,26.0,0.12,0,100.0,2,6.5,16.5,1.06,0.95,0.95,3.0,3.0,2,1,121592,1.0,,21.0,4.0,5.05,28.0,0.18,0.0,2.0,6.0,18.0,1.05,0.94,0.94,3.0,3.0,15.5,,,,0.2999999999999998,0.06315789473684207,0.06315789473684207,1,1,0,0,0,2.96,2.9299999999999997,-0.03000000000000025,0,0.5161290322580645,,0,1,"NJ STORE, MED-WAGE"
337,297,1,1,1,0,0,1,0,0,0,1,9.0,15.0,3.0,4.25,13.0,0.05,0,100.0,2,7.0,16.0,1.06,0.91,0.98,3.0,3.0,1,1,111792,2.0,15.0,30.0,4.0,5.05,26.0,0.15,0.0,2.0,7.0,16.0,1.05,0.94,0.98,3.0,2.0,19.5,34.0,14.5,0.5420560747663551,0.7999999999999998,0.18823529411764703,0.18823529411764703,1,1,0,0,0,2.95,2.9699999999999998,0.019999999999999574,0,0.46153846153846156,0.4411764705882353,1,1,"NJ STORE, LOW-WAGE"
338,303,3,1,1,0,0,1,0,0,0,0,10.0,35.0,3.0,4.35,26.0,0.27,1,28.0,2,6.0,17.0,1.12,1.0,1.02,6.0,5.0,1,1,111692,,12.0,35.0,3.0,5.05,13.0,0.15,0.0,2.0,7.0,16.0,1.05,1.05,1.05,5.0,3.0,30.5,32.5,2.0,0.06349206349206349,0.7000000000000002,0.1609195402298851,0.1609195402298851,1,0,0,1,0,3.14,3.1500000000000004,0.010000000000000231,0,0.32786885245901637,0.36923076923076925,0,1,"NJ STORE, MED-WAGE"
339,304,3,0,1,0,0,1,0,0,0,3,10.0,20.0,3.0,4.5,26.0,0.37,0,50.0,2,6.0,17.0,1.27,1.27,2.24,5.0,3.0,1,1,111292,,10.0,15.0,4.0,5.05,26.0,0.38,1.0,1.0,0.0,24.0,1.4,1.29,1.05,5.0,5.0,23.0,21.5,-1.5,-0.06741573033707865,0.5499999999999998,0.12222222222222218,0.12222222222222218,1,0,0,1,0,4.78,3.74,-1.04,0,0.43478260869565216,0.46511627906976744,0,1,"NJ STORE, MED-WAGE"
340,305,3,1,1,0,0,1,0,0,0,2,0.0,20.0,3.0,4.39,,,0,,2,6.0,17.0,1.27,1.27,1.06,5.0,4.0,1,1,111792,1.0,5.0,22.0,4.0,5.05,2.0,0.35,0.0,1.0,6.0,18.0,1.37,1.31,1.05,5.0,4.0,13.0,20.0,7.0,0.42424242424242425,0.6600000000000001,0.15034168564920278,0.15034168564920278,1,0,0,1,0,3.6,3.7300000000000004,0.13000000000000034,0,0.0,0.25,0,1,"NJ STORE, MED-WAGE"
341,307,3,1,1,0,0,1,0,0,0,0,17.5,17.5,4.0,4.25,15.0,0.5,0,90.0,2,6.0,18.0,1.19,1.19,1.06,5.0,5.0,1,1,111892,1.0,25.0,25.0,6.0,5.2,,,0.0,2.0,0.0,24.0,1.26,,1.05,5.0,5.0,30.25,43.5,13.25,0.3593220338983051,0.9500000000000002,0.22352941176470592,0.18823529411764703,1,0,0,1,0,3.44,,,0,0.5785123966942148,0.5747126436781609,1,0,"NJ STORE, LOW-WAGE"
342,310,4,0,1,0,0,1,0,0,0,2,0.0,28.0,4.0,4.25,13.0,0.25,1,61.0,2,10.5,11.5,0.91,0.91,1.94,2.0,1.0,1,1,111392,,3.0,23.0,3.0,5.05,26.0,0.3,0.0,2.0,10.5,11.5,0.97,0.9,2.06,2.0,2.0,18.0,17.5,-0.5,-0.028169014084507043,0.7999999999999998,0.18823529411764703,0.18823529411764703,1,0,0,0,1,3.76,3.93,0.17000000000000037,0,0.0,0.17142857142857143,1,1,"NJ STORE, LOW-WAGE"
343,312,1,0,1,1,0,0,0,0,1,3,4.0,6.0,3.0,4.25,10.0,0.22,0,100.0,1,8.0,11.0,1.22,1.06,0.93,3.0,1.0,1,1,110992,,3.0,2.0,3.0,5.05,4.0,0.25,0.0,1.0,9.0,10.0,1.26,1.05,1.02,3.0,1.0,10.0,7.0,-3.0,-0.35294117647058826,0.7999999999999998,0.18823529411764703,0.18823529411764703,1,1,0,0,0,3.2100000000000004,3.33,0.11999999999999966,0,0.4,0.42857142857142855,1,1,"NJ STORE, LOW-WAGE"
344,313,1,0,1,1,0,0,0,0,1,0,11.0,9.0,4.0,4.5,4.0,0.25,0,80.0,1,7.0,15.0,1.06,0.93,0.94,3.0,2.0,1,1,110992,,0.0,30.0,,5.05,8.0,0.25,0.0,1.0,7.0,15.0,1.0,1.01,0.89,3.0,3.0,19.5,,,,0.5499999999999998,0.12222222222222218,0.12222222222222218,1,1,0,0,0,2.93,2.9,-0.03000000000000025,0,0.5641025641025641,,0,1,"NJ STORE, MED-WAGE"
345,314,1,0,1,1,0,0,0,0,1,8,8.0,12.0,3.0,4.62,4.0,0.25,0,80.0,1,7.0,15.0,1.06,0.95,0.91,3.0,2.0,1,1,110992,,15.0,6.0,4.0,5.25,13.0,0.15,0.0,1.0,6.0,16.0,1.05,0.74,0.94,3.0,3.0,17.0,22.0,5.0,0.2564102564102564,0.6299999999999999,0.13636363636363633,0.09307359307359302,1,1,0,0,0,2.92,2.73,-0.18999999999999995,0,0.47058823529411764,0.6818181818181818,0,0,"NJ STORE, MED-WAGE"
346,316,1,1,1,1,0,0,0,0,1,0,15.0,15.0,3.0,4.62,8.0,0.25,0,10.0,2,7.0,16.0,1.06,0.92,0.87,3.0,2.0,1,1,111692,,12.0,14.0,3.0,5.05,26.0,0.15,1.0,2.0,7.0,16.0,1.05,0.94,0.94,,,25.5,22.0,-3.5,-0.14736842105263157,0.4299999999999997,0.09307359307359302,0.09307359307359302,1,1,0,0,0,2.85,2.9299999999999997,0.07999999999999963,0,0.5882352941176471,0.5454545454545454,0,1,"NJ STORE, MED-WAGE"
347,317,1,0,1,1,0,0,0,0,1,3,0.0,8.0,2.0,4.25,13.0,0.17,0,100.0,1,8.0,12.0,1.22,0.93,0.96,3.0,1.0,1,1,111792,1.0,4.0,0.0,3.0,5.05,8.0,0.13,0.0,1.0,8.0,10.5,1.26,1.05,1.05,2.0,1.0,6.0,7.0,1.0,0.15384615384615385,0.7999999999999998,0.18823529411764703,0.18823529411764703,1,1,0,0,0,3.11,3.3600000000000003,0.25000000000000044,0,0.0,0.5714285714285714,1,1,"NJ STORE, LOW-WAGE"
348,318,2,0,1,1,0,0,0,0,1,3,5.0,7.0,3.0,4.75,13.0,0.25,1,36.0,2,11.0,12.0,1.23,0.98,2.61,3.0,3.0,1,1,111292,,7.0,6.0,4.0,5.05,13.0,0.5,1.0,1.0,10.5,11.5,1.11,0.95,2.59,3.0,3.0,11.5,14.0,2.5,0.19607843137254902,0.2999999999999998,0.06315789473684207,0.06315789473684207,1,0,1,0,0,4.82,4.65,-0.16999999999999993,0,0.43478260869565216,0.5,0,1,"NJ STORE, MED-WAGE"
349,319,2,0,1,1,0,0,0,0,1,2,0.0,11.0,3.0,4.62,2.5,0.12,1,,2,10.5,12.5,1.06,0.85,3.95,,,1,1,111292,,22.0,4.0,3.0,5.05,13.0,0.25,1.0,1.0,10.5,11.5,0.95,0.9,2.43,4.0,3.0,8.5,27.0,18.5,1.0422535211267605,0.4299999999999997,0.09307359307359302,0.09307359307359302,1,0,1,0,0,5.86,4.28,-1.58,0,0.0,0.8148148148148148,0,1,"NJ STORE, MED-WAGE"
350,322,3,1,1,1,0,0,0,0,1,0,8.0,13.0,4.0,4.75,13.0,0.15,0,25.0,2,6.0,16.0,1.06,1.06,1.02,6.0,2.0,1,1,111692,1.0,12.0,5.0,4.0,5.05,13.0,,0.0,2.0,7.0,15.0,0.96,1.01,0.94,6.0,3.0,18.5,18.5,0.0,0.0,0.2999999999999998,0.06315789473684207,0.06315789473684207,1,0,0,1,0,3.14,2.91,-0.22999999999999998,0,0.43243243243243246,0.6486486486486487,0,1,"NJ STORE, MED-WAGE"
351,325,3,1,1,1,0,0,0,0,1,0,4.0,15.0,4.0,4.5,10.0,0.25,0,50.0,2,6.0,15.0,1.09,1.06,0.79,6.0,3.0,1,1,111692,,1.0,15.0,3.0,5.05,26.0,0.1,0.0,2.0,7.0,15.0,1.02,1.01,1.01,6.0,3.0,15.5,11.5,-4.0,-0.2962962962962963,0.5499999999999998,0.12222222222222218,0.12222222222222218,1,0,0,1,0,2.9400000000000004,3.04,0.09999999999999964,0,0.25806451612903225,0.08695652173913043,0,1,"NJ STORE, MED-WAGE"
352,333,1,0,1,0,1,0,0,0,0,0,2.0,16.5,4.0,4.25,13.0,0.2,0,100.0,2,7.0,15.0,1.02,0.88,0.82,4.0,,1,1,110992,,3.0,20.0,3.0,5.05,13.0,0.18,0.0,2.0,7.0,15.0,1.04,0.87,0.87,3.0,3.0,14.25,16.0,1.75,0.11570247933884298,0.7999999999999998,0.18823529411764703,0.18823529411764703,1,1,0,0,0,2.7199999999999998,2.7800000000000002,0.0600000000000005,0,0.14035087719298245,0.1875,1,1,"NJ STORE, LOW-WAGE"
353,336,1,0,1,1,0,0,0,0,0,2,28.0,12.0,4.0,4.5,4.0,0.2,0,80.0,2,7.0,15.0,1.02,0.91,0.93,3.0,2.0,1,1,110992,,10.0,20.0,5.0,5.05,6.0,0.2,0.0,2.0,6.0,16.0,0.95,1.05,0.94,3.0,3.0,38.0,25.0,-13.0,-0.4126984126984127,0.5499999999999998,0.12222222222222218,0.12222222222222218,1,1,0,0,0,2.8600000000000003,2.94,0.07999999999999963,0,0.7368421052631579,0.4,0,1,"NJ STORE, MED-WAGE"
354,337,1,1,1,1,0,0,0,0,0,0,5.0,29.5,5.0,4.87,,0.3,0,90.0,3,7.0,17.0,1.06,0.93,0.93,4.0,3.0,1,1,110992,,25.0,5.0,3.0,5.05,26.0,,0.0,2.0,7.0,17.0,,,,,,24.75,30.5,5.75,0.2081447963800905,0.17999999999999972,0.03696098562628331,0.03696098562628331,1,1,0,0,0,2.9200000000000004,,,0,0.20202020202020202,0.819672131147541,0,1,"NJ STORE, MED-WAGE"
355,339,1,1,1,1,0,0,0,0,0,2,18.0,6.0,2.0,4.25,26.0,0.37,0,70.0,3,7.0,16.0,1.06,0.85,0.95,3.0,3.0,1,1,111692,,5.0,9.0,2.0,5.05,13.0,0.25,1.0,1.0,7.0,16.0,0.95,0.95,0.95,3.0,3.0,23.0,11.5,-11.5,-0.6666666666666666,0.7999999999999998,0.18823529411764703,0.18823529411764703,1,1,0,0,0,2.8600000000000003,2.8499999999999996,-0.010000000000000675,0,0.782608695652174,0.43478260869565216,1,1,"NJ STORE, LOW-WAGE"
356,340,1,0,1,1,0,0,0,0,0,3,6.0,30.0,3.0,4.25,26.0,0.1,0,30.0,2,7.5,14.5,0.96,0.95,0.85,5.0,4.0,1,1,111692,,15.0,17.0,2.0,5.05,8.0,0.15,0.0,2.0,6.0,16.0,1.05,0.84,0.84,5.0,4.0,24.0,25.5,1.5,0.06060606060606061,0.7999999999999998,0.18823529411764703,0.18823529411764703,1,1,0,0,0,2.76,2.73,-0.029999999999999805,0,0.25,0.5882352941176471,1,1,"NJ STORE, LOW-WAGE"
357,341,2,1,1,1,0,0,0,0,0,0,2.0,7.0,2.0,4.62,4.0,0.25,0,33.0,1,11.0,9.5,0.95,0.74,2.34,3.0,3.0,1,1,111492,,3.0,7.0,3.0,5.05,,,0.0,1.0,11.0,11.0,0.9,0.84,2.32,4.0,2.0,7.5,9.5,2.0,0.23529411764705882,0.4299999999999997,0.09307359307359302,0.09307359307359302,1,0,1,0,0,4.029999999999999,4.06,0.03000000000000025,0,0.26666666666666666,0.3157894736842105,0,1,"NJ STORE, MED-WAGE"
358,343,2,1,1,1,0,0,0,0,0,0,10.0,6.0,2.0,4.75,26.0,0.25,0,43.0,2,11.0,10.5,0.95,0.74,2.34,4.0,3.0,1,1,111892,4.0,4.0,11.0,2.0,5.05,6.0,0.15,0.0,2.0,11.0,12.0,0.95,0.85,2.32,4.0,3.0,15.0,11.5,-3.5,-0.2641509433962264,0.2999999999999998,0.06315789473684207,0.06315789473684207,1,0,1,0,0,4.029999999999999,4.119999999999999,0.08999999999999986,0,0.6666666666666666,0.34782608695652173,0,1,"NJ STORE, MED-WAGE"
359,346,2,1,1,1,0,0,0,0,0,0,2.0,10.5,2.0,4.25,19.0,0.2,0,,2,11.0,10.0,0.95,,,4.0,3.0,1,1,111292,,3.0,12.0,3.0,,,,0.0,1.0,11.0,11.0,0.85,,,,,9.25,12.0,2.75,0.25882352941176473,,,0.18823529411764703,1,0,1,0,0,,,,0,0.21621621621621623,0.25,1,0,"NJ STORE, LOW-WAGE"
360,348,3,1,1,0,1,0,0,0,0,0,3.0,10.5,3.0,4.25,13.0,0.2,0,75.0,2,10.5,10.5,1.02,1.06,0.95,3.0,2.0,2,3,121892,1.0,0.0,0.0,0.0,,,,,,,,,,,,,11.25,0.0,-11.25,-1.0,,,0.18823529411764703,1,0,0,1,0,3.0300000000000002,,,1,0.26666666666666666,,1,0,"NJ STORE, LOW-WAGE"
361,350,3,1,1,1,0,0,0,0,0,0,8.0,9.0,4.0,4.75,13.0,0.37,0,60.0,2,6.0,16.0,1.06,0.91,1.12,5.0,,1,1,111892,1.0,5.0,20.0,2.0,5.05,13.0,0.23,0.0,2.0,6.0,17.0,1.01,1.01,0.89,5.0,4.0,16.5,17.0,0.5,0.029850746268656716,0.2999999999999998,0.06315789473684207,0.06315789473684207,1,0,0,1,0,3.0900000000000003,2.91,-0.18000000000000016,0,0.48484848484848486,0.29411764705882354,0,1,"NJ STORE, MED-WAGE"
362,351,3,1,1,1,0,0,0,0,0,1,2.0,27.5,3.0,4.25,,,0,,2,6.0,16.0,1.02,0.9,0.95,4.0,3.0,1,1,111792,2.0,10.0,20.0,4.0,5.05,52.0,0.53,0.0,2.0,6.0,16.0,1.01,1.01,0.73,4.0,2.0,18.75,24.0,5.25,0.24561403508771928,0.7999999999999998,0.18823529411764703,0.18823529411764703,1,0,0,1,0,2.87,2.75,-0.1200000000000001,0,0.10666666666666667,0.4166666666666667,1,1,"NJ STORE, LOW-WAGE"
363,352,3,1,1,0,0,1,0,0,0,0,0.0,19.0,4.0,4.75,8.0,0.25,0,50.0,2,10.0,11.5,1.12,0.91,0.99,2.0,2.0,2,5,122392,9.0,,,,,,,,,,,0.95,0.95,0.89,,,13.5,,,,,,0.06315789473684207,1,0,0,1,0,3.0200000000000005,2.79,-0.23000000000000043,0,0.0,,0,0,"NJ STORE, MED-WAGE"
364,353,3,1,1,1,0,0,0,0,0,0,7.5,22.5,3.0,4.37,13.0,0.22,0,90.0,2,6.0,16.0,1.07,0.85,0.95,5.0,3.0,2,1,121492,4.0,,31.0,4.0,5.05,28.0,,0.0,2.0,6.0,16.0,1.01,1.01,0.89,3.0,3.0,21.75,,,,0.6799999999999997,0.1556064073226544,0.1556064073226544,1,0,0,1,0,2.87,2.91,0.040000000000000036,0,0.3448275862068966,,0,1,"NJ STORE, MED-WAGE"
365,355,4,0,1,0,1,0,0,0,0,0,2.0,17.0,3.0,4.87,26.0,0.15,1,100.0,1,10.5,11.5,0.95,0.92,0.95,2.0,2.0,1,1,111392,,3.0,17.0,2.0,,,,0.0,1.0,10.5,11.5,1.0,0.85,0.89,2.0,2.0,13.5,13.5,0.0,0.0,,,0.03696098562628331,1,0,0,0,1,2.8200000000000003,2.74,-0.08000000000000007,0,0.14814814814814814,0.2222222222222222,0,0,"NJ STORE, MED-WAGE"
366,359,1,1,1,1,0,0,0,0,0,1,0.0,22.0,4.0,4.25,26.0,0.17,0,100.0,2,7.0,15.0,1.02,0.85,0.82,3.0,3.0,1,1,111692,,0.0,26.0,4.0,5.05,26.0,0.25,0.0,2.0,7.0,16.0,1.05,0.87,0.82,3.0,2.0,15.0,17.0,2.0,0.125,0.7999999999999998,0.18823529411764703,0.18823529411764703,1,1,0,0,0,2.69,2.7399999999999998,0.04999999999999982,0,0.0,0.0,1,1,"NJ STORE, LOW-WAGE"
367,360,1,0,1,1,0,0,0,0,0,0,3.0,25.0,2.0,4.25,13.0,0.15,1,100.0,2,7.0,15.0,1.06,0.84,0.89,3.0,3.0,1,1,111692,,5.0,32.0,7.0,5.05,4.0,0.25,0.0,2.0,7.0,16.0,1.05,0.87,0.82,3.0,3.0,17.5,28.0,10.5,0.46153846153846156,0.7999999999999998,0.18823529411764703,0.18823529411764703,1,1,0,0,0,2.79,2.7399999999999998,-0.050000000000000266,0,0.17142857142857143,0.17857142857142858,1,1,"NJ STORE, LOW-WAGE"
